Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Church and Wellesley,43.666590000000035,-79.38132999999993,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,7 West Cafe,43.66866503275271,-79.38682953936424,Café
Church and Wellesley,43.666590000000035,-79.38132999999993,Flock,43.67060431837822,-79.38324615997315,Salad Place
Church and Wellesley,43.666590000000035,-79.38132999999993,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
Church and Wellesley,43.666590000000035,-79.38132999999993,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,A&W,43.66641495866356,-79.37823495735253,Fast Food Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
Church and Wellesley,43.666590000000035,-79.38132999999993,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
Church and Wellesley,43.666590000000035,-79.38132999999993,Sushi Shop,43.670694,-79.382508,Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Flash,43.66431873076484,-79.38019013536531,Strip Club
Church and Wellesley,43.666590000000035,-79.38132999999993,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
Church and Wellesley,43.666590000000035,-79.38132999999993,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Tim Hortons,43.67099329111639,-79.38252121210098,Coffee Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Rabba Fine Foods,43.666502162813124,-79.37609152323141,Grocery Store
Church and Wellesley,43.666590000000035,-79.38132999999993,Starbucks,43.670678,-79.382457,Coffee Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Tim Hortons,43.66991265298555,-79.37933743000025,Coffee Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Rogers Radio Cafe (2nd Floor),43.669859333820504,-79.37963266314692,Café
Church and Wellesley,43.666590000000035,-79.38132999999993,Rogers Cafeteria,43.66990371100761,-79.37974848984038,Food Court
Church and Wellesley,43.666590000000035,-79.38132999999993,Subway,43.66681400778445,-79.37630006953577,Sandwich Place
Church and Wellesley,43.666590000000035,-79.38132999999993,The 500 on Sherbourne's Fitness Gym,43.66760126479198,-79.37547075235157,Gym / Fitness Center
